"Marque;Carburant;puiss_max;masse_ordma_min;Carrosserie;boite;gamme2;CO2;Cat_CO2"
"TOYOTA;GO;200.0;2585;TS TERRAINS/CHEMINS;A;LUXE;250.0;G"
"TOYOTA;GO;91.0;1610;TS TERRAINS/CHEMINS;M;MOY-SUPERIEURE;127.0;C"
"TOYOTA;GO;110.0;1680;TS TERRAINS/CHEMINS;M;MOY-SUPERIEURE;147.0;D"
"TOYOTA;GO;110.0;1680;TS TERRAINS/CHEMINS;M;MOY-SUPERIEURE;149.0;D"
"TOYOTA;GO;110.0;1720;TS TERRAINS/CHEMINS;A;MOY-SUPERIEURE;173.0;E"
"TOYOTA;GO;110.0;1720;TS TERRAINS/CHEMINS;A;MOY-SUPERIEURE;176.0;E"
"TOYOTA;ES;111.0;1565;TS TERRAINS/CHEMINS;M;MOY-SUPERIEURE;169.0;E"
"TOYOTA;ES;111.0;1565;TS TERRAINS/CHEMINS;M;MOY-SUPERIEURE;167.0;E"
"TOYOTA;GO;91.0;1615;MONOSPACE COMPACT;M;MOY-INFERIEURE;129.0;C"
"TOYOTA;GO;110.0;1660;MONOSPACE COMPACT;A;MOY-INFERIEURE;169.0;E"
"TOYOTA;ES;97.0;1505;MONOSPACE COMPACT;M;MOY-INFERIEURE;154.0;D"
"TOYOTA;GO;66.0;1210;MONOSPACE COMPACT;M;MOY-INFERIEURE;113.0;B"
"TOYOTA;GO;66.0;1215;MONOSPACE COMPACT;A;MOY-INFERIEURE;115.0;B"
"TOYOTA;ES;73.0;1145;MONOSPACE COMPACT;M;MOY-INFERIEURE;127.0;C"
"TOYOTA;ES;51.0;1045;BERLINE;M;INFERIEURE;111.0;B"
"TOYOTA;ES;51.0;1045;BERLINE;M;INFERIEURE;110.0;B"
"TOYOTA;ES;51.0;1055;BERLINE;M;INFERIEURE;111.0;B"
"TOYOTA;GO;66.0;1135;BERLINE;M;INFERIEURE;104.0;B"
"TOYOTA;GO;66.0;1135;BERLINE;M;INFERIEURE;103.0;B"
"TOYOTA;GO;66.0;1140;BERLINE;M;INFERIEURE;104.0;B"
"TOYOTA;GO;66.0;1140;BERLINE;M;INFERIEURE;108.0;B"
"TOYOTA;ES;73.0;1100;BERLINE;M;INFERIEURE;123.0;C"
"TOYOTA;ES;73.0;1100;BERLINE;M;INFERIEURE;127.0;C"
"VOLKSWAGEN;GO;75.0;1532;COMBISPACE;M;INFERIEURE;149.0;D"
"VOLKSWAGEN;GO;75.0;1618;COMBISPACE;M;INFERIEURE;152.0;D"
"VOLKSWAGEN;GO;75.0;1591;COMBISPACE;M;INFERIEURE;152.0;D"
"VOLKSWAGEN;GO;75.0;1532;COMBISPACE;M;INFERIEURE;134.0;C"
"VOLKSWAGEN;GO;75.0;1618;COMBISPACE;M;INFERIEURE;136.0;C"
"VOLKSWAGEN;GO;75.0;1591;COMBISPACE;M;INFERIEURE;136.0;C"
"VOLKSWAGEN;GO;75.0;1550;COMBISPACE;A;INFERIEURE;139.0;C"
"VOLKSWAGEN;GO;75.0;1636;COMBISPACE;A;INFERIEURE;142.0;D"
"VOLKSWAGEN;GO;75.0;1609;COMBISPACE;A;INFERIEURE;142.0;D"
"VOLKSWAGEN;GO;75.0;1550;COMBISPACE;A;INFERIEURE;149.0;D"
"VOLKSWAGEN;GO;75.0;1636;COMBISPACE;A;INFERIEURE;152.0;D"
"VOLKSWAGEN;GO;75.0;1609;COMBISPACE;A;INFERIEURE;152.0;D"
"VOLKSWAGEN;GO;75.0;1492;COMBISPACE;A;INFERIEURE;139.0;C"
"VOLKSWAGEN;GO;75.0;1565;COMBISPACE;A;INFERIEURE;142.0;D"
"VOLKSWAGEN;GO;75.0;1540;COMBISPACE;A;INFERIEURE;139.0;C"
"VOLKSWAGEN;GO;75.0;1492;COMBISPACE;A;INFERIEURE;149.0;D"
"VOLKSWAGEN;GO;75.0;1565;COMBISPACE;A;INFERIEURE;152.0;D"
"VOLKSWAGEN;GO;75.0;1540;COMBISPACE;A;INFERIEURE;149.0;D"
"VOLKSWAGEN;GO;75.0;1484;COMBISPACE;A;INFERIEURE;139.0;C"
"VOLKSWAGEN;GO;75.0;1557;COMBISPACE;A;INFERIEURE;142.0;D"
"VOLKSWAGEN;GO;75.0;1532;COMBISPACE;A;INFERIEURE;139.0;C"
"VOLKSWAGEN;GO;75.0;1484;COMBISPACE;A;INFERIEURE;149.0;D"
"VOLKSWAGEN;GO;75.0;1557;COMBISPACE;A;INFERIEURE;152.0;D"
"VOLKSWAGEN;GO;75.0;1532;COMBISPACE;A;INFERIEURE;149.0;D"
"VOLKSWAGEN;GO;75.0;1474;COMBISPACE;M;INFERIEURE;149.0;D"
"VOLKSWAGEN;GO;75.0;1547;COMBISPACE;M;INFERIEURE;149.0;D"
"VOLKSWAGEN;GO;75.0;1522;COMBISPACE;M;INFERIEURE;149.0;D"
"VOLKSWAGEN;GO;75.0;1539;COMBISPACE;M;INFERIEURE;149.0;D"
"VOLKSWAGEN;GO;75.0;1514;COMBISPACE;M;INFERIEURE;149.0;D"
"VOLKSWAGEN;GO;75.0;1474;COMBISPACE;M;INFERIEURE;134.0;C"
"VOLKSWAGEN;GO;75.0;1547;COMBISPACE;M;INFERIEURE;136.0;C"
"VOLKSWAGEN;GO;75.0;1522;COMBISPACE;M;INFERIEURE;134.0;C"
"VOLKSWAGEN;GO;75.0;1539;COMBISPACE;M;INFERIEURE;136.0;C"
"VOLKSWAGEN;GO;75.0;1514;COMBISPACE;M;INFERIEURE;134.0;C"
"VOLKSWAGEN;GO;75.0;1552;COMBISPACE;A;INFERIEURE;152.0;D"
"VOLKSWAGEN;GO;75.0;1552;COMBISPACE;A;INFERIEURE;142.0;D"
"VOLKSWAGEN;GO;75.0;1544;COMBISPACE;A;INFERIEURE;152.0;D"
"VOLKSWAGEN;GO;75.0;1544;COMBISPACE;A;INFERIEURE;142.0;D"
"VOLKSWAGEN;GO;75.0;1534;COMBISPACE;M;INFERIEURE;149.0;D"
"VOLKSWAGEN;GO;75.0;1526;COMBISPACE;M;INFERIEURE;149.0;D"
"VOLKSWAGEN;GO;75.0;1534;COMBISPACE;M;INFERIEURE;136.0;C"
"VOLKSWAGEN;GO;75.0;1526;COMBISPACE;M;INFERIEURE;136.0;C"
"VOLKSWAGEN;GO;55.0;1474;COMBISPACE;M;INFERIEURE;139.0;C"
"VOLKSWAGEN;GO;55.0;1522;COMBISPACE;M;INFERIEURE;139.0;C"
"VOLKSWAGEN;GO;55.0;1474;COMBISPACE;M;INFERIEURE;149.0;D"
"VOLKSWAGEN;GO;55.0;1522;COMBISPACE;M;INFERIEURE;149.0;D"
"VOLKSWAGEN;GO;55.0;1534;COMBISPACE;M;INFERIEURE;149.0;D"
"VOLKSWAGEN;GO;55.0;1534;COMBISPACE;M;INFERIEURE;139.0;C"
"VOLKSWAGEN;ES;63.0;1388;COMBISPACE;M;INFERIEURE;158.0;D"
"VOLKSWAGEN;ES;63.0;1448;COMBISPACE;M;INFERIEURE;160.0;D"
"VOLKSWAGEN;ES;63.0;1436;COMBISPACE;M;INFERIEURE;158.0;D"
"VOLKSWAGEN;ES;77.0;1455;COMBISPACE;M;INFERIEURE;149.0;D"
"VOLKSWAGEN;ES;77.0;1541;COMBISPACE;M;INFERIEURE;149.0;D"
"VOLKSWAGEN;ES;77.0;1514;COMBISPACE;M;INFERIEURE;149.0;D"
"VOLKSWAGEN;ES;77.0;1455;COMBISPACE;M;INFERIEURE;158.0;D"
"VOLKSWAGEN;ES;77.0;1541;COMBISPACE;M;INFERIEURE;158.0;D"
"VOLKSWAGEN;ES;77.0;1514;COMBISPACE;M;INFERIEURE;158.0;D"
"VOLKSWAGEN;ES;77.0;1388;COMBISPACE;M;INFERIEURE;147.0;D"
"VOLKSWAGEN;ES;77.0;1461;COMBISPACE;M;INFERIEURE;149.0;D"
"VOLKSWAGEN;ES;77.0;1436;COMBISPACE;M;INFERIEURE;147.0;D"
"VOLKSWAGEN;ES;77.0;1388;COMBISPACE;M;INFERIEURE;156.0;D"
"VOLKSWAGEN;ES;77.0;1461;COMBISPACE;M;INFERIEURE;158.0;D"
"VOLKSWAGEN;ES;77.0;1436;COMBISPACE;M;INFERIEURE;156.0;D"
"VOLKSWAGEN;ES;77.0;1453;COMBISPACE;M;INFERIEURE;149.0;D"
"VOLKSWAGEN;ES;77.0;1428;COMBISPACE;M;INFERIEURE;147.0;D"
"VOLKSWAGEN;ES;77.0;1453;COMBISPACE;M;INFERIEURE;158.0;D"
"VOLKSWAGEN;ES;77.0;1428;COMBISPACE;M;INFERIEURE;156.0;D"
"VOLKSWAGEN;ES;77.0;1448;COMBISPACE;M;INFERIEURE;158.0;D"
"VOLKSWAGEN;ES;77.0;1448;COMBISPACE;M;INFERIEURE;149.0;D"
"VOLKSWAGEN;ES;77.0;1454;COMBISPACE;M;INFERIEURE;149.0;D"
"VOLKSWAGEN;ES;77.0;1440;COMBISPACE;M;INFERIEURE;158.0;D"
"VOLKSWAGEN;ES;77.0;1440;COMBISPACE;M;INFERIEURE;149.0;D"
"VOLKSWAGEN;ES;77.0;1454;COMBISPACE;M;INFERIEURE;158.0;D"
"VOLKSWAGEN;GO;103.0;1571;COMBISPACE;A;INFERIEURE;155.0;D"
"VOLKSWAGEN;GO;103.0;1653;COMBISPACE;A;INFERIEURE;155.0;D"
"VOLKSWAGEN;GO;103.0;1630;COMBISPACE;A;INFERIEURE;155.0;D"
"VOLKSWAGEN;GO;103.0;1571;COMBISPACE;A;INFERIEURE;166.0;E"
"VOLKSWAGEN;GO;103.0;1653;COMBISPACE;A;INFERIEURE;166.0;E"
"VOLKSWAGEN;GO;103.0;1630;COMBISPACE;A;INFERIEURE;166.0;E"
"VOLKSWAGEN;GO;103.0;1549;COMBISPACE;M;INFERIEURE;158.0;D"
"VOLKSWAGEN;GO;103.0;1631;COMBISPACE;M;INFERIEURE;161.0;E"
"VOLKSWAGEN;GO;103.0;1608;COMBISPACE;M;INFERIEURE;161.0;E"
"VOLKSWAGEN;GO;103.0;1549;COMBISPACE;M;INFERIEURE;147.0;D"
"VOLKSWAGEN;GO;103.0;1631;COMBISPACE;M;INFERIEURE;149.0;D"
"VOLKSWAGEN;GO;103.0;1608;COMBISPACE;M;INFERIEURE;149.0;D"
"VOLKSWAGEN;GO;103.0;1507;COMBISPACE;A;INFERIEURE;152.0;D"
"VOLKSWAGEN;GO;103.0;1577;COMBISPACE;A;INFERIEURE;155.0;D"
"VOLKSWAGEN;GO;103.0;1556;COMBISPACE;A;INFERIEURE;155.0;D"
"VOLKSWAGEN;GO;103.0;1507;COMBISPACE;A;INFERIEURE;164.0;E"
"VOLKSWAGEN;GO;103.0;1577;COMBISPACE;A;INFERIEURE;166.0;E"
"VOLKSWAGEN;GO;103.0;1556;COMBISPACE;A;INFERIEURE;166.0;E"
"VOLKSWAGEN;GO;103.0;1485;COMBISPACE;M;INFERIEURE;158.0;D"
"VOLKSWAGEN;GO;103.0;1555;COMBISPACE;M;INFERIEURE;161.0;E"
"VOLKSWAGEN;GO;103.0;1534;COMBISPACE;M;INFERIEURE;158.0;D"
"VOLKSWAGEN;GO;103.0;1485;COMBISPACE;M;INFERIEURE;147.0;D"
"VOLKSWAGEN;GO;103.0;1555;COMBISPACE;M;INFERIEURE;149.0;D"
"VOLKSWAGEN;GO;103.0;1534;COMBISPACE;M;INFERIEURE;147.0;D"
"VOLKSWAGEN;GO;103.0;1561;COMBISPACE;A;INFERIEURE;166.0;E"
"VOLKSWAGEN;GO;103.0;1561;COMBISPACE;A;INFERIEURE;155.0;D"
"VOLKSWAGEN;GO;103.0;1569;COMBISPACE;A;INFERIEURE;155.0;D"
"VOLKSWAGEN;GO;103.0;1548;COMBISPACE;A;INFERIEURE;155.0;D"
"VOLKSWAGEN;GO;103.0;1553;COMBISPACE;A;INFERIEURE;166.0;E"
"VOLKSWAGEN;GO;103.0;1553;COMBISPACE;A;INFERIEURE;155.0;D"
"VOLKSWAGEN;GO;103.0;1569;COMBISPACE;A;INFERIEURE;166.0;E"
"VOLKSWAGEN;GO;103.0;1548;COMBISPACE;A;INFERIEURE;166.0;E"
"VOLKSWAGEN;GO;103.0;1539;COMBISPACE;M;INFERIEURE;161.0;E"
"VOLKSWAGEN;GO;103.0;1531;COMBISPACE;M;INFERIEURE;161.0;E"
"VOLKSWAGEN;GO;103.0;1547;COMBISPACE;M;INFERIEURE;161.0;E"
"VOLKSWAGEN;GO;103.0;1526;COMBISPACE;M;INFERIEURE;158.0;D"
"VOLKSWAGEN;GO;103.0;1539;COMBISPACE;M;INFERIEURE;149.0;D"
"VOLKSWAGEN;GO;103.0;1547;COMBISPACE;M;INFERIEURE;149.0;D"
"VOLKSWAGEN;GO;103.0;1526;COMBISPACE;M;INFERIEURE;147.0;D"
"VOLKSWAGEN;GO;103.0;1531;COMBISPACE;M;INFERIEURE;149.0;D"
"VOLKSWAGEN;GO;103.0;1665;COMBISPACE;A;INFERIEURE;174.0;E"
"VOLKSWAGEN;GO;103.0;1733;COMBISPACE;A;INFERIEURE;177.0;E"
"VOLKSWAGEN;GO;103.0;1710;COMBISPACE;A;INFERIEURE;177.0;E"
"VOLKSWAGEN;GO;103.0;1600;COMBISPACE;A;INFERIEURE;174.0;E"
"VOLKSWAGEN;GO;103.0;1651;COMBISPACE;A;INFERIEURE;177.0;E"
"VOLKSWAGEN;GO;103.0;1662;COMBISPACE;A;INFERIEURE;177.0;E"
"VOLKSWAGEN;GO;103.0;1641;COMBISPACE;A;INFERIEURE;174.0;E"
"VOLKSWAGEN;GO;81.0;1642;COMBISPACE;M;INFERIEURE;171.0;E"
"VOLKSWAGEN;GO;81.0;1720;COMBISPACE;M;INFERIEURE;174.0;E"
"VOLKSWAGEN;GO;81.0;1690;COMBISPACE;M;INFERIEURE;174.0;E"
"VOLKSWAGEN;GO;81.0;1576;COMBISPACE;M;INFERIEURE;171.0;E"
"VOLKSWAGEN;GO;81.0;1633;COMBISPACE;M;INFERIEURE;171.0;E"
"VOLKSWAGEN;GO;81.0;1641;COMBISPACE;M;INFERIEURE;171.0;E"
"VOLKSWAGEN;GO;81.0;1616;COMBISPACE;M;INFERIEURE;171.0;E"
"VOLKSWAGEN;GO;125.0;1582;COMBISPACE;A;INFERIEURE;166.0;E"
"VOLKSWAGEN;GO;125.0;1664;COMBISPACE;A;INFERIEURE;166.0;E"
"VOLKSWAGEN;GO;125.0;1641;COMBISPACE;A;INFERIEURE;166.0;E"
"VOLKSWAGEN;GO;125.0;1588;COMBISPACE;A;INFERIEURE;166.0;E"
"VOLKSWAGEN;GO;125.0;1567;COMBISPACE;A;INFERIEURE;166.0;E"
"VOLKSWAGEN;GO;125.0;1572;COMBISPACE;A;INFERIEURE;166.0;E"
"VOLKSWAGEN;GO;125.0;1564;COMBISPACE;A;INFERIEURE;166.0;E"
"VOLKSWAGEN;GO;62.0;2093;MINIBUS;M;MOY-SUPERIEURE;184.0;E"
"VOLKSWAGEN;GO;75.0;2093;MINIBUS;M;MOY-SUPERIEURE;198.0;E"
"VOLKSWAGEN;GO;103.0;2128;MINIBUS;M;MOY-SUPERIEURE;189.0;E"
"VOLKSWAGEN;GO;103.0;2268;MINIBUS;M;MOY-SUPERIEURE;206.0;F"
"VOLKSWAGEN;GO;84.0;2093;MINIBUS;M;MOY-SUPERIEURE;184.0;E"
"VOLKSWAGEN;GO;103.0;2140;MINIBUS;A;MOY-SUPERIEURE;203.0;F"
"VOLKSWAGEN;GO;75.0;2046;MINIBUS;M;MOY-SUPERIEURE;193.0;E"
"VOLKSWAGEN;GO;75.0;1982;MINIBUS;M;MOY-SUPERIEURE;193.0;E"
"VOLKSWAGEN;GO;103.0;2137;MINIBUS;M;MOY-SUPERIEURE;206.0;F"
"VOLKSWAGEN;GO;103.0;2201;MINIBUS;M;MOY-SUPERIEURE;206.0;F"
"VOLKSWAGEN;GO;103.0;2075;MINIBUS;M;MOY-SUPERIEURE;184.0;E"
"VOLKSWAGEN;GO;103.0;2017;MINIBUS;M;MOY-SUPERIEURE;184.0;E"
"VOLKSWAGEN;GO;84.0;2046;MINIBUS;M;MOY-SUPERIEURE;179.0;E"
"VOLKSWAGEN;GO;84.0;1982;MINIBUS;M;MOY-SUPERIEURE;179.0;E"
"VOLKSWAGEN;GO;103.0;2075;MINIBUS;A;MOY-SUPERIEURE;198.0;E"
"VOLKSWAGEN;GO;103.0;2029;MINIBUS;A;MOY-SUPERIEURE;198.0;E"
"VOLKSWAGEN;GO;132.0;2140;MINIBUS;A;MOY-SUPERIEURE;199.0;E"
"VOLKSWAGEN;GO;132.0;2128;MINIBUS;M;MOY-SUPERIEURE;192.0;E"
"VOLKSWAGEN;GO;132.0;2076;MINIBUS;A;MOY-SUPERIEURE;199.0;E"
"VOLKSWAGEN;GO;132.0;2064;MINIBUS;M;MOY-SUPERIEURE;192.0;E"
"VOLKSWAGEN;GO;132.0;2262;MINIBUS;A;MOY-SUPERIEURE;219.0;F"
"VOLKSWAGEN;GO;132.0;2249;MINIBUS;M;MOY-SUPERIEURE;208.0;F"
"VOLKSWAGEN;GO;132.0;2198;MINIBUS;A;MOY-SUPERIEURE;219.0;F"
"VOLKSWAGEN;GO;132.0;2185;MINIBUS;M;MOY-SUPERIEURE;208.0;F"
"VOLKSWAGEN;ES;118.0;1373;BERLINE;A;MOY-INFERIEURE;143.0;D"
"VOLKSWAGEN;ES;118.0;1359;BERLINE;M;MOY-INFERIEURE;153.0;D"
"VOLKSWAGEN;GO;77.0;1381;BERLINE;A;MOY-INFERIEURE;124.0;C"
"VOLKSWAGEN;GO;77.0;1361;BERLINE;M;MOY-INFERIEURE;119.0;B"
"VOLKSWAGEN;ES;77.0;1297;BERLINE;A;MOY-INFERIEURE;137.0;C"
"VOLKSWAGEN;ES;77.0;1274;BERLINE;M;MOY-INFERIEURE;137.0;C"
"VOLKSWAGEN;GO;103.0;1417;BERLINE;A;MOY-INFERIEURE;140.0;C"
"VOLKSWAGEN;GO;103.0;1395;BERLINE;M;MOY-INFERIEURE;129.0;C"
"VOLKSWAGEN;GO;80.0;2041;MINIBUS;M;MOY-INFERIEURE;199.0;E"
"VOLKSWAGEN;GO;100.0;2041;MINIBUS;M;MOY-INFERIEURE;199.0;E"
"VOLKSWAGEN;GO;120.0;2041;MINIBUS;M;MOY-INFERIEURE;189.0;E"
"VOLKSWAGEN;GO;80.0;1976;MINIBUS;M;MOY-INFERIEURE;199.0;E"
"VOLKSWAGEN;GO;80.0;2219;MINIBUS;M;MOY-INFERIEURE;199.0;E"
"VOLKSWAGEN;GO;80.0;2064;MINIBUS;M;MOY-INFERIEURE;199.0;E"
"VOLKSWAGEN;GO;100.0;2219;MINIBUS;M;MOY-INFERIEURE;199.0;E"
"VOLKSWAGEN;GO;100.0;2064;MINIBUS;M;MOY-INFERIEURE;199.0;E"
"VOLKSWAGEN;GO;120.0;2219;MINIBUS;M;MOY-INFERIEURE;189.0;E"
"VOLKSWAGEN;GO;120.0;2064;MINIBUS;M;MOY-INFERIEURE;189.0;E"
"VOLKSWAGEN;ES;90.0;1505;CABRIOLET;M;MOY-INFERIEURE;144.0;D"
"VOLKSWAGEN;ES;155.0;1586;CABRIOLET;A;MOY-INFERIEURE;174.0;E"
"VOLKSWAGEN;GO;103.0;1614;CABRIOLET;A;MOY-INFERIEURE;139.0;C"
"VOLKSWAGEN;GO;103.0;1592;CABRIOLET;M;MOY-INFERIEURE;125.0;C"
"VOLKSWAGEN;ES;90.0;1290;BERLINE;M;MOY-INFERIEURE;144.0;D"
"VOLKSWAGEN;GO;66.0;1314;BERLINE;M;MOY-INFERIEURE;118.0;B"
"VOLKSWAGEN;GO;77.0;1318;BERLINE;M;MOY-INFERIEURE;107.0;B"
"VOLKSWAGEN;GO;77.0;1314;BERLINE;M;MOY-INFERIEURE;99.0;A"
"VOLKSWAGEN;ES;63.0;1229;BERLINE;M;MOY-INFERIEURE;129.0;C"
"VOLKSWAGEN;ES;173.0;1420;BERLINE;A;MOY-INFERIEURE;185.0;E"
"VOLKSWAGEN;GO;100.0;1394;BERLINE;M;MOY-INFERIEURE;114.0;B"
"VOLKSWAGEN;GO;125.0;1409;BERLINE;M;MOY-INFERIEURE;134.0;C"
"VOLKSWAGEN;ES;90.0;1479;CABRIOLET;A;MOY-INFERIEURE;147.0;D"
"VOLKSWAGEN;ES;90.0;1456;CABRIOLET;M;MOY-INFERIEURE;149.0;D"
"VOLKSWAGEN;GO;77.0;1498;CABRIOLET;M;MOY-INFERIEURE;125.0;C"
"VOLKSWAGEN;ES;77.0;1416;CABRIOLET;M;MOY-INFERIEURE;139.0;C"
"VOLKSWAGEN;ES;155.0;1555;CABRIOLET;A;MOY-INFERIEURE;180.0;E"
"VOLKSWAGEN;ES;155.0;1533;CABRIOLET;M;MOY-INFERIEURE;177.0;E"
"VOLKSWAGEN;ES;195.0;1614;CABRIOLET;A;MOY-INFERIEURE;190.0;E"
"VOLKSWAGEN;GO;103.0;1545;CABRIOLET;A;MOY-INFERIEURE;134.0;C"
"VOLKSWAGEN;GO;103.0;1521;CABRIOLET;M;MOY-INFERIEURE;119.0;B"
"VOLKSWAGEN;ES;118.0;1503;CABRIOLET;A;MOY-INFERIEURE;148.0;D"
"VOLKSWAGEN;ES;118.0;1484;CABRIOLET;M;MOY-INFERIEURE;150.0;D"
"VOLKSWAGEN;ES;90.0;1426;BREAK;A;MOY-INFERIEURE;139.0;C"
"VOLKSWAGEN;ES;90.0;1394;BREAK;M;MOY-INFERIEURE;146.0;D"
"VOLKSWAGEN;GO;66.0;1445;BREAK;M;MOY-INFERIEURE;119.0;B"
"VOLKSWAGEN;GO;77.0;1473;BREAK;A;MOY-INFERIEURE;113.0;B"
"VOLKSWAGEN;GO;77.0;1452;BREAK;M;MOY-INFERIEURE;109.0;B"
"VOLKSWAGEN;GO;77.0;1571;BREAK;M;MOY-INFERIEURE;143.0;D"
"VOLKSWAGEN;ES;63.0;1347;BREAK;M;MOY-INFERIEURE;132.0;C"
"VOLKSWAGEN;GO;103.0;1521;BREAK;A;MOY-INFERIEURE;139.0;C"
"VOLKSWAGEN;GO;103.0;1495;BREAK;M;MOY-INFERIEURE;128.0;C"
"VOLKSWAGEN;ES;90.0;1438;BERLINE;A;MOY-INFERIEURE;146.0;D"
"VOLKSWAGEN;ES;90.0;1416;BERLINE;M;MOY-INFERIEURE;152.0;D"
"VOLKSWAGEN;GO;66.0;1440;BERLINE;M;MOY-INFERIEURE;125.0;C"
"VOLKSWAGEN;GO;77.0;1471;BERLINE;A;MOY-INFERIEURE;115.0;B"
"VOLKSWAGEN;GO;77.0;1450;BERLINE;M;MOY-INFERIEURE;114.0;B"
"VOLKSWAGEN;ES;63.0;1355;BERLINE;M;MOY-INFERIEURE;136.0;C"
"VOLKSWAGEN;GO;103.0;1501;BERLINE;A;MOY-INFERIEURE;144.0;D"
"VOLKSWAGEN;GO;103.0;1476;BERLINE;M;MOY-INFERIEURE;132.0;C"
"VOLKSWAGEN;ES;77.0;1210;BERLINE;M;MOY-INFERIEURE;114.0;B"
"VOLKSWAGEN;ES;63.0;1205;BERLINE;M;MOY-INFERIEURE;113.0;B"
"VOLKSWAGEN;GO;77.0;1313;BERLINE;A;MOY-INFERIEURE;102.0;B"
"VOLKSWAGEN;GO;77.0;1295;BERLINE;M;MOY-INFERIEURE;99.0;A"
"VOLKSWAGEN;ES;103.0;1290;BERLINE;A;MOY-INFERIEURE;110.0;B"
"VOLKSWAGEN;GO;110.0;1375;BERLINE;A;MOY-INFERIEURE;117.0;B"
"VOLKSWAGEN;GO;110.0;1354;BERLINE;M;MOY-INFERIEURE;106.0;B"
"VOLKSWAGEN;GO;110.0;1449;BERLINE;M;MOY-INFERIEURE;122.0;C"
"VOLKSWAGEN;ES;77.0;1324;BERLINE;A;MOY-INFERIEURE;115.0;B"
"VOLKSWAGEN;GO;77.0;1415;BERLINE;A;MOY-INFERIEURE;113.0;B"
"VOLKSWAGEN;GO;77.0;1395;BERLINE;M;MOY-INFERIEURE;109.0;B"
"VOLKSWAGEN;ES;77.0;1302;BERLINE;M;MOY-INFERIEURE;134.0;C"
"VOLKSWAGEN;GO;75.0;1976;MINIBUS;M;MOY-SUPERIEURE;193.0;E"
"VOLKSWAGEN;GO;103.0;1976;MINIBUS;M;MOY-SUPERIEURE;184.0;E"
"VOLKSWAGEN;GO;103.0;1985;MINIBUS;M;MOY-SUPERIEURE;199.0;E"
"VOLKSWAGEN;GO;103.0;2027;MINIBUS;M;MOY-SUPERIEURE;199.0;E"
"VOLKSWAGEN;GO;84.0;1976;MINIBUS;M;MOY-SUPERIEURE;179.0;E"
"VOLKSWAGEN;GO;103.0;1976;MINIBUS;A;MOY-SUPERIEURE;198.0;E"
"VOLKSWAGEN;GO;132.0;1976;MINIBUS;A;MOY-SUPERIEURE;195.0;E"
"VOLKSWAGEN;GO;132.0;1976;MINIBUS;M;MOY-SUPERIEURE;199.0;E"
"VOLKSWAGEN;GO;132.0;2026;MINIBUS;A;MOY-SUPERIEURE;214.0;F"
"VOLKSWAGEN;GO;132.0;2013;MINIBUS;M;MOY-SUPERIEURE;203.0;F"
"VOLKSWAGEN;GO;132.0;1976;MINIBUS;M;MOY-SUPERIEURE;187.0;E"
"VOLKSWAGEN;GO;132.0;2075;MINIBUS;A;MOY-SUPERIEURE;214.0;F"
"VOLKSWAGEN;GO;132.0;2075;MINIBUS;M;MOY-SUPERIEURE;203.0;F"
"VOLKSWAGEN;GO;75.0;2032;MINIBUS;M;MOY-SUPERIEURE;193.0;E"
"VOLKSWAGEN;GO;75.0;2097;MINIBUS;M;MOY-SUPERIEURE;198.0;E"
"VOLKSWAGEN;GO;103.0;2067;MINIBUS;M;MOY-SUPERIEURE;184.0;E"
"VOLKSWAGEN;GO;103.0;2187;MINIBUS;M;MOY-SUPERIEURE;206.0;F"
"VOLKSWAGEN;GO;84.0;2032;MINIBUS;M;MOY-SUPERIEURE;179.0;E"
"VOLKSWAGEN;GO;84.0;2097;MINIBUS;M;MOY-SUPERIEURE;184.0;E"
"VOLKSWAGEN;GO;84.0;2150;MINIBUS;M;MOY-SUPERIEURE;184.0;E"
"VOLKSWAGEN;GO;103.0;2153;MINIBUS;A;MOY-SUPERIEURE;203.0;F"
"VOLKSWAGEN;GO;103.0;2141;MINIBUS;M;MOY-SUPERIEURE;189.0;E"
"VOLKSWAGEN;GO;103.0;2206;MINIBUS;A;MOY-SUPERIEURE;203.0;F"
"VOLKSWAGEN;GO;103.0;2194;MINIBUS;M;MOY-SUPERIEURE;189.0;E"
"VOLKSWAGEN;GO;103.0;2328;MINIBUS;M;MOY-SUPERIEURE;206.0;F"
"VOLKSWAGEN;GO;103.0;2259;MINIBUS;M;MOY-SUPERIEURE;206.0;F"
"VOLKSWAGEN;GO;132.0;2181;MINIBUS;A;MOY-SUPERIEURE;199.0;E"
"VOLKSWAGEN;GO;132.0;2169;MINIBUS;M;MOY-SUPERIEURE;192.0;E"
"VOLKSWAGEN;GO;132.0;2231;MINIBUS;A;MOY-SUPERIEURE;199.0;E"
"VOLKSWAGEN;GO;132.0;2219;MINIBUS;M;MOY-SUPERIEURE;192.0;E"
"VOLKSWAGEN;GO;132.0;2353;MINIBUS;A;MOY-SUPERIEURE;219.0;F"
"VOLKSWAGEN;GO;132.0;2340;MINIBUS;M;MOY-SUPERIEURE;208.0;F"
"VOLKSWAGEN;GO;132.0;2284;MINIBUS;A;MOY-SUPERIEURE;219.0;F"
"VOLKSWAGEN;GO;132.0;2271;MINIBUS;M;MOY-SUPERIEURE;208.0;F"
"VOLKSWAGEN;ES;90.0;1463;BREAK;A;MOY-SUPERIEURE;148.0;D"
"VOLKSWAGEN;ES;90.0;1440;BREAK;M;MOY-SUPERIEURE;145.0;D"
